user_id,track_id,rating,song_name,artist_name
user_221,Dave_Matthews_Band_Dont_Burn_The_Pig,5,Don't Burn The Pig,Dave Matthews Band
user_221,Bob_Dylan_I_Pity_The_Poor_Immigrant,4,I Pity The Poor Immigrant,Bob Dylan
user_221,Carly_Simon_Libby,5,Libby,Carly Simon
user_221,Unseen_Give_Into_Hate,5,Give Into Hate,Unseen
user_221,Air_Supply_Just_Another_Woman,4,Just Another Woman,Air Supply
user_221,Kirk_Franklin_Hold_Me_Now,5,Hold Me Now,Kirk Franklin
user_221,ABBA_Juper_Jrouper,4,Juper Jrouper,ABBA
user_221,Wet_Wet_Wet_Love_Is_My_Shepherd,4,Love Is My Shepherd,Wet Wet Wet
user_221,Wishbone_Ash_Rest_In_Peace,3,Rest In Peace,Wishbone Ash
user_221,Doors_Hello_I_Love_You,4,"Hello, I Love You",Doors
user_221,Israel_Houghton_Moving_Forward,5,Moving Forward,Israel Houghton
user_221,Fabolous_Ma_Be_Easy,3,Ma' Be Easy,Fabolous
user_221,Fabolous_Holla_At_Somebody_Real,5,Holla At Somebody Real,Fabolous
user_221,Ofra_Haza_You,5,You,Ofra Haza
user_221,Waylon_Jennings_Brand_New_Goodbye_Song,3,Brand New Goodbye Song,Waylon Jennings
user_221,Chuck_Berry_Sweet_Little_Sixteen,4,Sweet Little Sixteen,Chuck Berry
user_221,Westlife_Fragile_Heart,5,Fragile Heart,Westlife
user_221,Aerosmith_Seasons_Of_Wither,5,Seasons Of Wither,Aerosmith
user_221,Arlo_Guthrie_Eli,5,Eli,Arlo Guthrie
user_221,Backstreet_Boys_Just_Want_You_To_Know,4,Just Want You To Know,Backstreet Boys
user_221,Beach_Boys_Its_OK,4,It's O.K.,Beach Boys
user_221,Grateful_Dead_Louie_Louie,5,Louie Louie,Grateful Dead
user_221,Bob_Dylan_Duquesne_Whistle,4,Duquesne Whistle,Bob Dylan
user_221,Modern_Talking_Part_Time_Lover,5,Part Time Lover,Modern Talking
user_221,Glee_Lets_Wait_Awhile,5,Let's Wait Awhile,Glee
user_221,Supertramp_Downstream,5,Downstream,Supertramp
user_221,Christy_Moore_Avondale,5,Avondale,Christy Moore
user_222,Bryan_White_Helpless_Heart,5,Helpless Heart,Bryan White
user_222,Boney_M_Oh_Christmas_Tree,4,Oh Christmas Tree,Boney M.
user_222,John_Prine_Wedding_Day_In_Funeralville,5,Wedding Day In Funeralville,John Prine
user_222,Louis_Armstrong_The_Home_Fire,4,The Home Fire,Louis Armstrong
user_222,Eagles_Bitter_Creek,5,Bitter Creek,Eagles
user_222,Independence_Day_Youre_A_Grand_Old_Flag,4,You're A Grand Old Flag,Independence Day
user_222,Alice_Cooper_Poison,5,Poison,Alice Cooper
user_222,Iggy_Pop_Death_Is_Certain,4,Death Is Certain,Iggy Pop
user_222,Cheap_Trick_YOYOY,4,Y.O.Y.O.Y,Cheap Trick
user_222,Roxette_Give_You_Up,5,Give You Up,Roxette
user_222,Erik_Santos_May_Minamahal,4,May Minamahal,Erik Santos
user_222,Faith_No_More_Get_Out,5,Get Out,Faith No More
user_222,Queen_Step_On_Me,4,Step On Me,Queen
user_222,Randy_Travis_The_First_Noel,5,The First Noel,Randy Travis
user_222,Alice_Cooper_Im_Alive,5,I'm Alive,Alice Cooper
user_222,Utopia_The_Ikon,4,The Ikon,Utopia
user_222,Freddie_King_Have_You_Ever_Loved_A_Woman,4,Have You Ever Loved A Woman,Freddie King
user_222,Carpenters_Leave_Yesterday_Behind,5,Leave Yesterday Behind,Carpenters
user_222,Bon_Jovi_Hook_Me_Up,4,Hook Me Up,Bon Jovi
user_222,Hillsong_United_Latter_Rain,5,Latter Rain,Hillsong United
user_222,Adele_I_Miss_You,5,I Miss You,Adele
user_222,Horrible_Histories_Norman_Family_Tree,5,Norman Family Tree,Horrible Histories
user_222,Aerosmith_Melt_Down,4,Melt Down,Aerosmith
user_222,Iron_Maiden_No_Prayer_For_The_Dying,4,No Prayer For The Dying,Iron Maiden
user_222,NOFX_Iron_Man,4,Iron Man,NOFX
user_222,Christina_Aguilera_Steppin_Out_With_My_Baby,4,Steppin' Out With My Baby,Christina Aguilera
user_223,Nicki_Minaj_Fly,4,Fly,Nicki Minaj
user_223,Wilson_Pickett_634-5789,4,634-5789,Wilson Pickett
user_223,ABBA_Andante_Andante,5,"Andante, Andante",ABBA
user_223,Ice_Cube_Gotta_Be_Insanity,5,Gotta Be Insanity,Ice Cube
user_223,Joni_Mitchell_Otis_And_Marlena,5,Otis And Marlena,Joni Mitchell
user_223,Maroon_5_The_Man_Who_Never_Lied,4,The Man Who Never Lied,Maroon 5
user_223,Genesis_Deep_In_The_Motherlode,5,Deep In The Motherlode,Genesis
user_223,Iggy_Pop_Turn_Blue,5,Turn Blue,Iggy Pop
user_223,Erasure_Glass_Angel,5,Glass Angel,Erasure
user_223,Avril_Lavigne_The_Spongebob_Squarepants_Theme,5,The Spongebob Squarepants Theme,Avril Lavigne
user_223,ABBA_Dum_Dum_Diddle,4,Dum Dum Diddle,ABBA
user_223,Conway_Twitty_Bad_Boy,4,Bad Boy,Conway Twitty
user_223,ABBA_Does_Your_Mother_Know,4,Does Your Mother Know,ABBA
user_223,Insane_Clown_Posse_Intro_Forgotten_Freshness_Vol_3,5,"Intro (Forgotten Freshness, Vol. 3)",Insane Clown Posse
user_223,Billy_Joel_Summer_Highland_Falls,5,"Summer, Highland Falls",Billy Joel
user_223,Hillsong_Im_Not_Ashamed,4,I'm Not Ashamed,Hillsong
user_223,Adam_Sandler_The_Adventures_Of_The_Cow,5,The Adventures Of The Cow,Adam Sandler
user_223,Nirvana_Help_Me,2,Help Me,Nirvana
user_223,Kim_Wilde_Dont_Say_Nothings_Changed,5,Don't Say Nothing's Changed,Kim Wilde
user_223,Air_Supply_Total_Eclipse_Of_The_Heart,5,Total Eclipse Of The Heart,Air Supply
user_223,Britney_Spears_Love_Me_Down,5,Love Me Down,Britney Spears
user_223,Lou_Reed_Charleys_Girl,4,Charley's Girl,Lou Reed
user_223,ABBA_Lovelight,5,Lovelight,ABBA
user_223,Carly_Simon_Julie_Through_The_Glass,5,Julie Through The Glass,Carly Simon
user_223,Ariana_Grande_Baby_I,5,Baby I,Ariana Grande
user_223,Mc_Hammer_This_Is_What_We_Do,4,This Is What We Do,Mc Hammer
user_223,Grateful_Dead_Early_Morning_Rain,5,Early Morning Rain,Grateful Dead
user_223,Kari_Jobe_Revelation_Song,5,Revelation Song,Kari Jobe
user_223,Grateful_Dead_Green_Green_Grass_Of_Home,3,Green Green Grass Of Home,Grateful Dead
user_223,Nicki_Minaj_Four_Door_Aventador,4,Four Door Aventador,Nicki Minaj
user_223,Nine_Inch_Nails_The_Warning,5,The Warning,Nine Inch Nails
user_223,Steely_Dan_A_Little_With_Sugar,5,A Little With Sugar,Steely Dan
user_223,ABBA_What_About_Livingstone,5,What About Livingstone,ABBA
user_223,Aerosmith_Sweet_Emotion,4,Sweet Emotion,Aerosmith
user_223,Puff_Daddy_Lonely,4,Lonely,Puff Daddy
user_223,Ice_Cube_You_Know_How_We_Do_It,4,You Know How We Do It,Ice Cube
user_223,ABBA_Fernando_In_Spanish,5,Fernando (In Spanish),ABBA
user_223,Kanye_West_Stronger,4,Stronger,Kanye West
user_223,Incognito_True_To_Myself,5,True To Myself,Incognito
user_223,Carpenters_Ordinary_Fool,4,Ordinary Fool,Carpenters
user_223,Kelly_Clarkson_What_If,5,What If,Kelly Clarkson
user_223,Koes_Plus_Kau_Datang_Lagi,4,Kau Datang Lagi,Koes Plus
user_223,Dave_Matthews_Band_Too_High,4,Too High,Dave Matthews Band
user_223,Dean_Martin_Bet-I-Cha,3,Bet-I-Cha,Dean Martin
user_223,ABBA_Slipping_Through_My_Fingers,3,Slipping Through My Fingers,ABBA
user_223,Demi_Lovato_Baby,5,Baby,Demi Lovato
user_223,Ella_Fitzgerald_Frosty_The_Snow_Man,3,Frosty The Snow Man,Ella Fitzgerald
user_223,Inside_Out_Grandmas_Note,5,Grandma's Note,Inside Out
user_223,ABBA_One_Of_Us,3,One Of Us,ABBA
user_223,Wham_Freedom,4,Freedom,Wham!
user_224,Foo_Fighters_February_Stars,4,February Stars,Foo Fighters
user_224,Ella_Fitzgerald_Cotton_Tail,5,Cotton Tail,Ella Fitzgerald
user_224,Dolly_Parton_I_Dont_Believe_Youve_Met_My_Baby,5,I Don't Believe You've Met My Baby,Dolly Parton
user_224,Children_Bed_In_Summer,5,Bed In Summer,Children
user_224,Electric_Light_Orchestra_In_My_Own_Time,4,In My Own Time,Electric Light Orchestra
user_224,Alan_Parsons_Project_The_Voice,5,The Voice,Alan Parsons Project
user_224,Everlast_Black_Jesus,5,Black Jesus,Everlast
user_224,Fabolous_Makin_Love,4,Makin Love,Fabolous
user_224,Kelly_Clarkson_Dont_Play_That_Song,4,Don't Play That Song,Kelly Clarkson
user_224,Bee_Gees_Alive,3,Alive,Bee Gees
user_224,Nina_Simone_For_A_While,4,For A While,Nina Simone
user_224,Dusty_Springfield_A_Love_Like_Yours,4,A Love Like Yours,Dusty Springfield
user_224,Phil_Collins_Captain_Planet_Theme_Song,4,Captain Planet Theme Song,Phil Collins
user_224,Avril_Lavigne_The_Spongebob_Squarepants_Theme,4,The Spongebob Squarepants Theme,Avril Lavigne
user_224,Conway_Twitty_Danny_Boy,5,Danny Boy,Conway Twitty
user_224,Tears_For_Fears_Wino,5,Wino,Tears For Fears
user_224,Glee_Dont_Sleep_In_The_Subway,5,Don't Sleep In The Subway,Glee
user_224,Nicki_Minaj_Doin_It_Well,4,Doin' It Well,Nicki Minaj
user_224,Wishbone_Ash_Rollin,5,Rollin',Wishbone Ash
user_224,Jimi_Hendrix_Fire,4,Fire,Jimi Hendrix
user_224,Judy_Garland_You_Go_To_My_Head,4,You Go To My Head,Judy Garland
user_224,Paul_Simon_Rose_Of_Aberdeen,4,Rose Of Aberdeen,Paul Simon
user_224,Nitty_Gritty_Dirt_Band_Santa_Rosa,4,Santa Rosa,Nitty Gritty Dirt Band
user_224,Amy_Grant_So_Glad,5,So Glad,Amy Grant
user_224,Chuck_Berry_Im_Talking_About_You,4,I'm Talking About You,Chuck Berry
user_224,Randy_Travis_Do_I_Ever_Cross_Your_Mind,5,Do I Ever Cross Your Mind,Randy Travis
user_224,Kenny_Chesney_Dont_Blink,3,Don't Blink,Kenny Chesney
user_224,Blur_Black_Book,5,Black Book,Blur
user_224,Alice_Cooper_Gail,4,Gail,Alice Cooper
user_224,Koes_Plus_Keroncong_Pertemuan,4,Keroncong Pertemuan,Koes Plus
user_224,ABBA_Givin_A_Little_Bit_More,4,Givin' A Little Bit More,ABBA
user_224,Toto_Hold_The_Line,5,Hold The Line,Toto
user_225,Devo_Thats_What_He_Said,5,That's What He Said,Devo
user_225,ABBA_Here_Well_Stay,5,Here We'll Stay,ABBA
user_225,Phineas_And_Ferb_Youre_Going_Down,5,You're Going Down,Phineas And Ferb
user_225,Misfits_Hate_Breeders,5,Hate Breeders,Misfits
user_225,Randy_Travis_Small_Yall,5,Small Y'all,Randy Travis
user_225,Engelbert_Humperdinck_A_Chance_To_Be_A_Hero,5,A Chance To Be A Hero,Engelbert Humperdinck
user_225,ABBA_Lay_All_Your_Love_On_Me,3,Lay All Your Love On Me,ABBA
user_225,Chaka_Khan_Dont_Go_To_Strangers,5,Don't Go To Strangers,Chaka Khan
user_225,ABBA_Gonna_Sing_You_My_Lovesong,4,Gonna Sing You My Lovesong,ABBA
user_225,Hollies_Its_A_Shame_Its_A_Game,5,"It's A Shame, It's A Game",Hollies
user_225,Aerosmith_Sunshine,4,Sunshine,Aerosmith
user_225,ABBA_Ahes_My_Kind_Of_Girl,2,Ahe's My Kind Of Girl,ABBA
user_225,David_Bowie_Criminal_World,5,Criminal World,David Bowie
user_225,Adele_I_Miss_You,4,I Miss You,Adele
user_225,Aerosmith_Sweet_Emotion,3,Sweet Emotion,Aerosmith
user_225,ABBA_Hey_Hey_Helen,5,Hey Hey Helen,ABBA
user_225,Alabama_Lovin_Man,5,Lovin' Man,Alabama
user_225,Tracy_Chapman_Cold_Feet,5,Cold Feet,Tracy Chapman
user_225,Dean_Martin_Just_In_Time,5,Just In Time,Dean Martin
user_225,Eagles_Peaceful_Easy_Feeling,4,Peaceful Easy Feeling,Eagles
user_225,Genesis_There_Must_Be_Some_Other_Way,3,There Must Be Some Other Way,Genesis
user_225,ABBA_Burning_My_Bridges,4,Burning My Bridges,ABBA
user_225,Arlo_Guthrie_This_Troubled_Mind_Of_Mine,4,This Troubled Mind Of Mine,Arlo Guthrie
user_225,Il_Divo_Wasted_Time,4,Wasted Time,Il Divo
user_225,Xzibit_Family_Values,4,Family Values,Xzibit
user_225,Lil_Wayne_Cashed_Out,4,Cashed Out,Lil Wayne
user_225,Christmas_Songs_If_It_Doesnt_Snow_On_Christmas,3,If It Doesn't Snow On Christmas,Christmas Songs
user_225,ABBA_The_Day_Before_You_Came,4,The Day Before You Came,ABBA
user_225,Britney_Spears_Mystic_Man,4,Mystic Man,Britney Spears
user_225,Chicago_Id_Rather_Be_Rich,5,I'd Rather Be Rich,Chicago
user_226,Pogues_Once_Upon_A_Time,4,Once Upon A Time,Pogues
user_226,David_Allan_Coe_Take_Time_To_Know_Her,3,Take Time To Know Her,David Allan Coe
user_226,Iron_Butterfly_You_Cant_Win,5,You Can't Win,Iron Butterfly
user_226,Boney_M_Dizzy,5,Dizzy,Boney M.
user_226,Adam_Sandler_Creepin_On_The_Mayor,5,Creepin' On The Mayor,Adam Sandler
user_226,Demi_Lovato_Hillbilly_Love,5,Hillbilly Love,Demi Lovato
user_226,Point_Of_Grace_Santa_Claus_Is_Coming_To_Town,4,Santa Claus Is Coming To Town,Point Of Grace
user_226,America_Slow_Down,4,Slow Down,America
user_226,HIM_Serpent_Ride,5,Serpent Ride,HIM
user_226,Cliff_Richard_Flying_Machine,5,Flying Machine,Cliff Richard
user_226,Our_Lady_Peace_A_Story_About_A_Girl,4,A Story About A Girl,Our Lady Peace
user_226,Linkin_Park_Piercing_The_Skin,5,Piercing The Skin,Linkin Park
user_226,Aerosmith_Something,3,Something,Aerosmith
user_226,Frankie_Laine_Granada,5,Granada,Frankie Laine
user_226,High_School_Musical_You_Are_The_Music_In_Me,5,You Are The Music In Me,High School Musical
user_226,Pink_Floyd_Fearless,5,Fearless,Pink Floyd
user_226,Garth_Brooks_Call_Me_Claus,4,Call Me Claus,Garth Brooks
user_226,Andy_Williams_Wrong_For_Each_Other,5,Wrong For Each Other,Andy Williams
user_226,Kate_Bush_Atlantis,4,Atlantis,Kate Bush
user_226,Alice_Cooper_Im_Hungry,5,I'm Hungry,Alice Cooper
user_226,Violent_Femmes_Dating_Days,5,Dating Days,Violent Femmes
user_226,Bruce_Springsteen_Glory_Days,4,Glory Days,Bruce Springsteen
user_226,Kanye_West_Champion,3,Champion,Kanye West
user_226,Ne-Yo_Piano,5,Piano,Ne-Yo
user_226,Grand_Funk_Railroad_I_Just_Gotta_Know,5,I Just Gotta Know,Grand Funk Railroad
user_226,Celine_Dion_Glory_Alleluia,5,Glory Alleluia,Celine Dion
user_226,Aerosmith_Mama_Kin,5,Mama Kin,Aerosmith
user_227,Van_Halen_Cant_Get_This_Stuff_No_More,5,Can't Get This Stuff No More,Van Halen
user_227,Engelbert_Humperdinck_Long_Ago_And_So_Far_Away,5,Long Ago (And So Far Away),Engelbert Humperdinck
user_227,Ice_Cube_Why_We_Thugs,4,Why We Thugs,Ice Cube
user_227,Gino_Vannelli_Young_Lover,5,Young Lover,Gino Vannelli
user_227,Gino_Vannelli_King_For_A_Day,4,King For A Day,Gino Vannelli
user_227,Stevie_Wonder_I_Wanna_Talk_To_You,4,I Wanna Talk To You,Stevie Wonder
user_227,Aiza_Seguerra_Sa_Huli_Ang_Sikat,3,Sa Huli Ang Sikat,Aiza Seguerra
user_227,Regine_Velasquez_Lost_Without_Love,4,Lost Without Love,Regine Velasquez
user_227,Backstreet_Boys_Love_Is,4,Love Is,Backstreet Boys
user_227,Etta_James_Lover_Man_Oh_Where_Can_You_Be,5,"Lover Man (Oh, Where Can You Be?)",Etta James
user_227,ABBA_I_Let_The_Music_Speak,4,I Let The Music Speak,ABBA
user_227,Bette_Midler_Under_The_Boardwalk,5,Under The Boardwalk,Bette Midler
user_227,ABBA_Merry-Go-Round,4,Merry-Go-Round,ABBA
user_227,John_Prine_The_Twentieth_Century_Is_Almost_Over,4,The Twentieth Century Is Almost Over,John Prine
user_227,Billie_Holiday_Forget_If_You_Can,5,Forget If You Can,Billie Holiday
user_227,Old_97s_Eyes_For_You,5,Eyes For You,Old 97's
user_227,Faces_Miss_Judys_Farm,5,Miss Judy's Farm,Faces
user_227,Chaka_Khan_Our_Loves_In_Danger,4,Our Love's In Danger,Chaka Khan
user_227,Nine_Inch_Nails_All_Time_Low,4,All Time Low,Nine Inch Nails
user_227,Pink_Floyd_Let_There_Be_More_Light,4,Let There Be More Light,Pink Floyd
user_227,ABBA_Crazy_World,4,Crazy World,ABBA
user_227,Michael_W_Smith_Forever,4,Forever,Michael W. Smith
user_227,Little_Mix_Little_Me,5,Little Me,Little Mix
user_227,David_Bowie_Dancing_With_The_Big_Boys,4,Dancing With The Big Boys,David Bowie
user_227,Chris_Brown_Leave_The_Club,4,Leave The Club,Chris Brown
user_227,Erasure_In_My_Arms,4,In My Arms,Erasure
user_227,Incognito_Talkin_Loud,4,Talkin' Loud,Incognito
user_227,Crowded_House_Tall_Trees,4,Tall Trees,Crowded House
user_227,Hillsong_United_Blessed,5,Blessed,Hillsong United
user_227,ABBA_As_Good_As_New,2,As Good As New,ABBA
user_227,Aerosmith_Somethings_Gotta_Give,5,Something's Gotta Give,Aerosmith
user_227,New_Order_Run,5,Run,New Order
user_227,Twenty_One_Pilots_Ride,4,Ride,Twenty One Pilots
user_227,Kelly_Clarkson_Impossible,3,Impossible,Kelly Clarkson
user_227,Aerosmith_Lay_It_Down,4,Lay It Down,Aerosmith
user_227,Donna_Summer_My_Baby_Understands,4,My Baby Understands,Donna Summer
user_227,Carly_Simon_Make_Me_Feel_Something,5,Make Me Feel Something,Carly Simon
user_227,Fleetwood_Mac_Little_Lies,5,Little Lies,Fleetwood Mac
user_227,Indigo_Girls_No_Way_To_Treat_A_Friend,3,No Way To Treat A Friend,Indigo Girls
user_227,Bing_Crosby_Have_You_Met_Miss_Jones,4,Have You Met Miss Jones?,Bing Crosby
user_228,James_Taylor_Golden_Moments,4,Golden Moments,James Taylor
user_228,Howard_Jones_Powerhouse,4,Powerhouse,Howard Jones
user_228,Joni_Mitchell_Both_Sides,5,Both Sides,Joni Mitchell
user_228,ABBA_Hamlet_III,5,Hamlet III,ABBA
user_228,Dave_Matthews_Band_Gravedigger,5,Gravedigger,Dave Matthews Band
user_228,Kelly_Family_Burning_Fire,5,Burning Fire,Kelly Family
user_228,Aerosmith_Monkey_On_My_Back,5,Monkey On My Back,Aerosmith
user_228,Avril_Lavigne_Iris_Fashion_Rocks_With_Johnny_Rzeznik,5,Iris (Fashion Rocks With Johnny Rzeznik),Avril Lavigne
user_228,Yung_Joc_Picture_Perfect,5,Picture Perfect,Yung Joc
user_228,Leonard_Cohen_I_Tried_To_Leave_You,5,I Tried To Leave You,Leonard Cohen
user_228,ABBA_Ahes_My_Kind_Of_Girl,2,Ahe's My Kind Of Girl,ABBA
user_228,Alice_Cooper_I_Like_Girls,4,I Like Girls,Alice Cooper
user_228,Elvis_Presley_Blue_Eyes_Crying_In_The_Rain,4,Blue Eyes Crying In The Rain,Elvis Presley
user_228,Phil_Collins_Youve_Been_In_Love,5,You've Been In Love,Phil Collins
user_228,The_Killers_This_Is_Your_Life,2,This Is Your Life,The Killers
user_228,ABBA_Dum_Dum_Diddle,4,Dum Dum Diddle,ABBA
user_228,Kylie_Minogue_Looking_For_An_Angel,2,Looking For An Angel,Kylie Minogue
user_228,John_McDermott_The_Mountains_Of_Mourne,4,The Mountains Of Mourne,John McDermott
user_228,ABBA_Cassandra,4,Cassandra,ABBA
user_228,Glee_Its_All_Coming_Back_To_Me_Now,5,It's All Coming Back To Me Now,Glee
user_228,Lloyd_Cole_Jennifer_She_Said,5,Jennifer She Said,Lloyd Cole
user_228,Aiza_Seguerra_If,4,If,Aiza Seguerra
user_228,Backstreet_Boys_Satellite,5,Satellite,Backstreet Boys
user_228,Neil_Young_Bright_Sunny_Day,5,Bright Sunny Day,Neil Young
user_228,Engelbert_Humperdinck_Dont_Tell_Me_You_Love_Me,5,Don't Tell Me You Love Me,Engelbert Humperdinck
user_228,Hank_Williams_SOMETHING_GOT_A_HOLD_OF_ME,4,SOMETHING GOT A HOLD OF ME,Hank Williams
user_228,Britney_Spears_Freakshow,4,Freakshow,Britney Spears
user_228,Avril_Lavigne_Naked,4,Naked,Avril Lavigne
user_228,Vanilla_Ice_I_Love_You,5,I Love You,Vanilla Ice
user_228,Mariah_Carey_One_Child,5,One Child,Mariah Carey
user_228,ABBA_Bang-A-Boomerang,5,Bang-A-Boomerang,ABBA
user_228,Beauty_And_The_Beast_Prologue_The_Enchantress,5,Prologue (The Enchantress),Beauty And The Beast
user_228,ABBA_Rock_Me,2,Rock Me,ABBA
user_228,ABBA_Bang,4,Bang,ABBA
user_228,Backstreet_Boys_Siberia,3,Siberia,Backstreet Boys
user_228,Avril_Lavigne_Trust_Me,4,Trust Me,Avril Lavigne
user_228,Doors_Not_To_Touch_The_Earth,4,Not To Touch The Earth,Doors
user_228,Thin_Lizzy_Memory_Pain,4,Memory Pain,Thin Lizzy
user_228,Ugly_Kid_Joe_God,3,God,Ugly Kid Joe
user_229,Jason_Mraz_Everywhere,3,Everywhere,Jason Mraz
user_229,Cake_The_Distance,5,The Distance,Cake
user_229,Linda_Ronstadt_Get_Out_Of_Town,4,Get Out Of Town,Linda Ronstadt
user_229,ABBA_Juper_Jrouper,5,Juper Jrouper,ABBA
user_229,ABBA_Ahes_My_Kind_Of_Girl,3,Ahe's My Kind Of Girl,ABBA
user_229,ABBA_Andante_Andante,5,"Andante, Andante",ABBA
user_229,Conway_Twitty_A_Fallen_Star,4,A Fallen Star,Conway Twitty
user_229,Allman_Brothers_Band_Mean_Woman_Blues,5,Mean Woman Blues,Allman Brothers Band
user_229,Aerosmith_Sick_As_A_Dog,4,Sick As A Dog,Aerosmith
user_229,Lucky_Dube_Is_This_The_Way,4,Is This The Way,Lucky Dube
user_229,Wiz_Khalifa_On_My_Level,3,On My Level,Wiz Khalifa
user_229,Air_Supply_I_Remember_Love,5,I Remember Love,Air Supply
user_229,Indiana_Bible_College_Forevermore,5,Forevermore,Indiana Bible College
user_229,ABBA_The_Piper,5,The Piper,ABBA
user_229,Norah_Jones_Where_Have_All_The_Flowers_Gone,4,Where Have All The Flowers Gone,Norah Jones
user_229,The_Beatles_Blue_Jay_Way,5,Blue Jay Way,The Beatles
user_229,John_Denver_Amazon,5,Amazon,John Denver
user_229,Barbra_Streisand_If_I_Love_Again,5,If I Love Again,Barbra Streisand
user_229,David_Allan_Coe_Bossier_City,4,Bossier City,David Allan Coe
user_229,Alan_Parsons_Project_Take_The_Money_And_Run,4,Take The Money And Run,Alan Parsons Project
user_229,The_Beatles_Hello_Goodbye,5,"Hello, Goodbye",The Beatles
user_229,Aiza_Seguerra_Pakisabi_Na_Lang,5,Pakisabi Na Lang,Aiza Seguerra
user_229,Avril_Lavigne_Fall_To_Pieces,4,Fall To Pieces,Avril Lavigne
user_229,Extreme_When_Will_It_Rain,5,When Will It Rain,Extreme
user_229,Neil_Diamond_Im_Alive,5,I'm Alive,Neil Diamond
user_229,Coldplay_The_World_Turned_Upside_Down,5,The World Turned Upside Down,Coldplay
user_229,Styx_What_Has_Come_Between_Us,3,What Has Come Between Us,Styx
user_229,Elvis_Presley_For_The_Heart,3,For The Heart,Elvis Presley
user_229,Steve_Miller_Band_Fly_Like_An_Eagle,5,Fly Like An Eagle,Steve Miller Band
user_229,Alabama_Down_Home,4,Down Home,Alabama
user_229,Linda_Ronstadt_Its_So_Easy,4,It's So Easy,Linda Ronstadt
user_229,Incubus_Crowded_Elevator,5,Crowded Elevator,Incubus
user_229,David_Bowie_Comfortably_Numb,4,Comfortably Numb,David Bowie
user_229,Hillsong_United_Glory,4,Glory,Hillsong United
user_230,Oingo_Boingo_It_Only_Makes_Me_Laugh,5,It Only Makes Me Laugh,Oingo Boingo
user_230,George_Strait_Im_All_Behind_You_Know,4,I'm All Behind You Know,George Strait
user_230,Misfits_Ballroom_Blitz,4,Ballroom Blitz,Misfits
user_230,Drake_Pop_Style,5,Pop Style,Drake
user_230,HIM_Salt_In_Our_Wounds,5,Salt In Our Wounds,HIM
user_230,Yo_La_Tengo_Autumn_Sweater,4,Autumn Sweater,Yo La Tengo
user_230,Rolling_Stones_Heartbreaker,5,Heartbreaker,Rolling Stones
user_230,Kelly_Clarkson_In_The_Air_Tonight,5,In The Air Tonight,Kelly Clarkson
user_230,Train_Imagine,4,Imagine,Train
user_230,Ying_Yang_Twins_Atl_Eternally,5,Atl Eternally,Ying Yang Twins
user_230,Bruno_Mars_Ladies_Is_Pimps_To,5,Ladies Is Pimps To,Bruno Mars
user_230,Eurythmics_I_Love_You_Like_A_Ball_And_Chain,5,I Love You Like A Ball And Chain,Eurythmics
user_230,Roxette_I_Call_Your_Name,4,I Call Your Name,Roxette
user_230,Rihanna_Emergency_Room,4,Emergency Room,Rihanna
user_230,Bob_Seger_Fire_Down_Below,5,Fire Down Below,Bob Seger
user_230,Bruce_Springsteen_American_Skin,5,American Skin,Bruce Springsteen
user_230,Lady_Gaga_Im_On_The_Edge_Of_Glory,5,Im On The Edge Of Glory,Lady Gaga
user_230,Alice_Cooper_Refrigerator_Heaven,5,Refrigerator Heaven,Alice Cooper
user_230,Metallica_Of_Wolf_And_Man,4,Of Wolf And Man,Metallica
user_230,Christmas_Songs_Il_Est_Ne_Le_Divin_Enfant,3,"Il Est Ne, Le Divin Enfant",Christmas Songs
user_230,Waylon_Jennings_I_Tremble_For_You,5,I Tremble For You,Waylon Jennings
user_230,Eurythmics_Stars_On_Sunday,4,Stars On Sunday,Eurythmics
user_230,Allman_Brothers_Band_Morning_Dew,3,Morning Dew,Allman Brothers Band
user_230,Chris_Brown_Do_It,4,Do It,Chris Brown
user_230,Oingo_Boingo_Forbidden_Zone,4,Forbidden Zone,Oingo Boingo
user_231,The_Script_Im_Yours,5,I'm Yours,The Script
user_231,Michael_Jackson_A_Fool_For_You,3,A Fool For You,Michael Jackson
user_231,Dream_Theater_This_Dying_Soul,5,This Dying Soul,Dream Theater
user_231,ABBA_Honey_Honey,5,"Honey, Honey",ABBA
user_231,Phil_Collins_Against_All_Odds,5,Against All Odds,Phil Collins
user_231,Adele_Need_You_Know,5,Need You Know,Adele
user_231,Phish_Ordinary_Day,4,Ordinary Day,Phish
user_231,Tracy_Chapman_Unsung_Psalm,5,Unsung Psalm,Tracy Chapman
user_231,Helloween_Live_And_Learn,4,Live And Learn,Helloween
user_231,Alice_Cooper_Department_Of_Youth,4,Department Of Youth,Alice Cooper
user_231,Metallica_ManUNkind,4,ManUNkind,Metallica
user_231,Glee_For_Once_In_My_Life,4,For Once In My Life,Glee
user_232,Nicki_Minaj_Roman_Holiday,5,Roman Holiday,Nicki Minaj
user_232,Cinderella_Im_Giving_Love_For_Christmas,3,I'm Giving Love For Christmas,Cinderella
user_232,David_Bowie_Did_You_Ever_Have_A_Dream,5,Did You Ever Have A Dream,David Bowie
user_232,Natalie_Imbruglia_Something_Better,4,Something Better,Natalie Imbruglia
user_232,Alice_Cooper_Loves_A_Loaded_Gun,3,Love's A Loaded Gun,Alice Cooper
user_232,Rod_Stewart_Crazy_Love,4,Crazy Love,Rod Stewart
